BugId,CId,position,project
70160,246534,11,SWT
63266,218637,8,SWT
93918,217311,11,SWT
145526,176154,5,SWT
85875,231795,2,SWT
55920,257958,11,SWT
123922,180540,11,SWT
99381,194157,9,SWT
83133,186354,11,SWT
43011,270861,5,SWT
78562,238680,5,SWT
40156,273717,9,SWT
100231,208896,4,SWT
72784,217566,11,SWT
33359,278103,7,SWT
37212,281112,7,SWT
99167,210273,9,SWT
96494,213996,8,SWT
94818,217107,5,SWT
73100,240516,7,SWT
124414,191658,5,SWT
102543,207315,6,SWT
37782,276573,8,SWT
87664,230061,10,SWT
117816,194055,6,SWT
85119,232713,7,SWT
85312,223737,11,SWT
93380,195993,11,SWT
79881,226236,10,SWT
33166,278919,10,SWT
74241,242250,2,SWT
67355,249135,2,SWT
94946,214965,8,SWT
55541,257295,8,SWT
54426,190383,11,SWT
54575,254541,3,SWT
87695,227511,11,SWT
105849,205530,10,SWT
87294,220473,1,SWT
32828,262548,11,SWT
87695,228582,11,SWT
134760,173553,5,SWT
123922,180387,11,SWT
110346,199869,11,SWT
67626,222258,7,SWT
137320,178755,10,SWT
56063,252858,11,SWT
65695,249594,3,SWT
133183,174522,11,SWT
90246,215628,11,SWT
9440,383214,3,JDT
20508,368016,10,JDT
50100,294066,11,JDT
47874,298197,10,JDT
44204,277644,11,JDT
77839,253164,11,JDT
53839,289272,7,JDT
41798,310182,11,JDT
79989,247962,11,JDT
29711,347616,6,JDT
85831,232764,10,JDT
28369,352869,7,JDT
19702,367200,11,JDT
46341,288711,8,JDT
36498,323493,11,JDT
45517,303909,8,JDT
46351,302532,7,JDT
40952,307989,8,JDT
66548,263160,3,JDT
81098,241128,11,JDT
36498,323085,11,JDT
60715,279939,11,JDT
61005,276063,11,JDT
78051,248676,11,JDT
67046,262344,7,JDT
47010,280500,4,JDT
58778,282591,7,JDT
30786,348534,7,JDT
56459,284529,6,JDT
37399,319617,6,JDT
49527,284478,9,JDT
53000,285039,8,JDT
18034,375411,4,JDT
72046,258111,10,JDT
29698,350931,10,JDT
33034,336345,11,JDT
43248,286926,11,JDT
46946,301665,6,JDT
56459,284631,5,JDT
38299,318087,3,JDT
28250,352257,7,JDT
51026,263772,11,JDT
27075,354144,8,JDT
64897,268413,11,JDT
29161,351849,11,JDT
63845,270045,7,JDT
66664,263058,11,JDT
40347,313803,10,JDT
73890,257193,9,JDT
83697,241179,11,JDT
63769,270708,11,JDT
77950,248931,11,JDT
17317,376992,10,JDT
38482,278154,9,JDT
62863,272595,11,JDT
23553,353277,9,JDT
18510,369597,7,JDT
85377,234498,8,JDT
74627,247044,7,JDT
81250,240057,11,JDT
88188,232968,8,JDT
37197,320331,11,JDT
32906,326400,10,JDT
57569,276267,7,JDT
9112,378675,11,JDT
72046,258060,11,JDT
32831,336192,5,JDT
26452,356235,10,JDT
60101,279072,10,JDT
23188,365874,11,JDT
16230,371841,11,JDT
17916,373779,10,JDT
49838,289527,10,JDT
25324,346188,11,JDT
9228,381735,11,JDT
48122,300084,4,JDT
53888,282489,10,JDT
88941,231234,10,JDT
17603,376074,9,JDT
81140,240516,5,JDT
31150,344556,10,JDT
32626,329205,3,JDT
28824,351441,8,JDT
34335,325584,11,JDT
66092,265251,10,JDT
66354,246942,11,JDT
40243,239088,3,JDT
28720,338640,7,JDT
82475,241893,7,JDT
63688,260865,11,JDT
45509,304419,9,JDT
23528,364242,9,JDT
63529,270657,7,JDT
44204,277491,11,JDT
23528,364446,9,JDT
48122,300237,7,JDT
27807,348993,1,JDT
88741,231591,10,JDT
32987,335325,11,JDT
77439,252807,10,JDT
29107,346392,8,Eclipse_Platform_UI
72426,320637,7,Eclipse_Platform_UI
169529,215526,3,Eclipse_Platform_UI
147530,218892,11,Eclipse_Platform_UI
137640,247197,8,Eclipse_Platform_UI
53424,337059,2,Eclipse_Platform_UI
164217,227409,3,Eclipse_Platform_UI
167893,214557,8,Eclipse_Platform_UI
59476,282336,5,Eclipse_Platform_UI
161401,232305,3,Eclipse_Platform_UI
98332,299829,8,Eclipse_Platform_UI
82743,294780,6,Eclipse_Platform_UI
89139,307428,8,Eclipse_Platform_UI
123977,279480,11,Eclipse_Platform_UI
161828,232815,8,Eclipse_Platform_UI
138404,246279,8,Eclipse_Platform_UI
77738,319311,11,Eclipse_Platform_UI
113178,274278,2,Eclipse_Platform_UI
26435,350523,6,Eclipse_Platform_UI
126779,272748,11,Eclipse_Platform_UI
73027,322881,6,Eclipse_Platform_UI
96114,301002,4,Eclipse_Platform_UI
38462,339507,10,Eclipse_Platform_UI
53565,335580,3,Eclipse_Platform_UI
123375,275706,10,Eclipse_Platform_UI
50022,337467,2,Eclipse_Platform_UI
114390,287589,4,Eclipse_Platform_UI
123375,275961,9,Eclipse_Platform_UI
169696,213996,9,Eclipse_Platform_UI
38782,343485,11,Eclipse_Platform_UI
123989,277797,10,Eclipse_Platform_UI
169697,213384,11,Eclipse_Platform_UI
147737,242760,11,Eclipse_Platform_UI
66439,325686,9,Eclipse_Platform_UI
35192,344505,4,Eclipse_Platform_UI
127861,269688,11,Eclipse_Platform_UI
129246,261426,8,Eclipse_Platform_UI
171998,212262,7,Eclipse_Platform_UI
26366,350676,6,Eclipse_Platform_UI
126839,258774,1,Eclipse_Platform_UI
162805,227766,7,Eclipse_Platform_UI
95974,301155,9,Eclipse_Platform_UI
136724,245055,11,Eclipse_Platform_UI
76506,320892,6,Eclipse_Platform_UI
88653,306561,8,Eclipse_Platform_UI
127523,261528,4,Eclipse_Platform_UI
169694,213792,8,Eclipse_Platform_UI
123496,279021,11,Eclipse_Platform_UI
131978,253521,7,Eclipse_Platform_UI
126839,256530,11,Eclipse_Platform_UI
114390,287844,9,Eclipse_Platform_UI
65711,326196,3,Eclipse_Platform_UI
65444,325482,8,Eclipse_Platform_UI
105809,296514,9,Eclipse_Platform_UI
162916,231744,11,Eclipse_Platform_UI
122053,280449,3,Eclipse_Platform_UI
123375,276522,11,Eclipse_Platform_UI
44443,340884,7,Eclipse_Platform_UI
167450,220167,1,Eclipse_Platform_UI
56973,319821,5,Eclipse_Platform_UI
147545,243372,9,Eclipse_Platform_UI
107377,290088,10,Eclipse_Platform_UI
68787,293607,2,Eclipse_Platform_UI
84314,281265,11,Eclipse_Platform_UI
90646,291975,1,Eclipse_Platform_UI
127861,268617,5,Eclipse_Platform_UI
126839,256275,11,Eclipse_Platform_UI
50151,339252,10,Eclipse_Platform_UI
94438,302328,10,Eclipse_Platform_UI
171415,211854,7,Eclipse_Platform_UI
135088,251022,6,Eclipse_Platform_UI
138824,246483,11,Eclipse_Platform_UI
60277,331755,2,Eclipse_Platform_UI
130338,251430,10,Eclipse_Platform_UI
127523,261630,5,Eclipse_Platform_UI
140697,215373,8,Eclipse_Platform_UI
34729,344556,11,Eclipse_Platform_UI
81598,317883,3,Eclipse_Platform_UI
120921,279174,8,Eclipse_Platform_UI
127861,265506,11,Eclipse_Platform_UI
150805,212109,1,Eclipse_Platform_UI
137310,248268,11,Eclipse_Platform_UI
84586,314772,9,Eclipse_Platform_UI
113557,288864,11,Eclipse_Platform_UI
127861,268464,11,Eclipse_Platform_UI
71640,301410,10,Eclipse_Platform_UI
127861,271218,11,Eclipse_Platform_UI
73027,322932,10,Eclipse_Platform_UI
55827,331959,11,Eclipse_Platform_UI
108624,291210,2,Eclipse_Platform_UI
58095,333234,6,Eclipse_Platform_UI
139511,245616,11,Eclipse_Platform_UI
105665,296259,8,Eclipse_Platform_UI
103299,282693,11,Eclipse_Platform_UI
108143,291414,6,Eclipse_Platform_UI
112490,289323,6,Eclipse_Platform_UI
160700,233682,6,Eclipse_Platform_UI
49005,339405,7,Eclipse_Platform_UI
137640,247146,10,Eclipse_Platform_UI
132101,253929,11,Eclipse_Platform_UI
