BugId,CId,position,project
81140,240516,10,JDT
31150,344556,10,JDT
32626,329205,3,JDT
28824,351441,7,JDT
34335,325584,11,JDT
66092,265251,11,JDT
66354,246942,11,JDT
40243,239088,4,JDT
28720,338640,7,JDT
82475,241893,7,JDT
63688,260865,11,JDT
45509,304419,11,JDT
23528,364242,11,JDT
63529,270657,11,JDT
44204,277491,10,JDT
23528,364446,11,JDT
48122,300237,5,JDT
27807,348993,1,JDT
88741,231591,10,JDT
32987,335325,11,JDT
77439,252807,6,JDT
29107,346392,7,Eclipse_Platform_UI
72426,320637,10,Eclipse_Platform_UI
169529,215526,9,Eclipse_Platform_UI
147530,218892,11,Eclipse_Platform_UI
137640,247197,9,Eclipse_Platform_UI
53424,337059,4,Eclipse_Platform_UI
164217,227409,11,Eclipse_Platform_UI
167893,214557,10,Eclipse_Platform_UI
59476,282336,4,Eclipse_Platform_UI
161401,232305,3,Eclipse_Platform_UI
98332,299829,10,Eclipse_Platform_UI
82743,294780,8,Eclipse_Platform_UI
89139,307428,3,Eclipse_Platform_UI
123977,279480,11,Eclipse_Platform_UI
161828,232815,8,Eclipse_Platform_UI
138404,246279,11,Eclipse_Platform_UI
77738,319311,6,Eclipse_Platform_UI
113178,274278,2,Eclipse_Platform_UI
26435,350523,6,Eclipse_Platform_UI
126779,272748,9,Eclipse_Platform_UI
73027,322881,4,Eclipse_Platform_UI
96114,301002,11,Eclipse_Platform_UI
38462,339507,10,Eclipse_Platform_UI
53565,335580,10,Eclipse_Platform_UI
123375,275706,9,Eclipse_Platform_UI
50022,337467,3,Eclipse_Platform_UI
114390,287589,9,Eclipse_Platform_UI
123375,275961,8,Eclipse_Platform_UI
169696,213996,6,Eclipse_Platform_UI
38782,343485,11,Eclipse_Platform_UI
123989,277797,8,Eclipse_Platform_UI
169697,213384,11,Eclipse_Platform_UI
147737,242760,11,Eclipse_Platform_UI
66439,325686,10,Eclipse_Platform_UI
35192,344505,7,Eclipse_Platform_UI
127861,269688,11,Eclipse_Platform_UI
129246,261426,8,Eclipse_Platform_UI
171998,212262,3,Eclipse_Platform_UI
26366,350676,5,Eclipse_Platform_UI
126839,258774,8,Eclipse_Platform_UI
162805,227766,10,Eclipse_Platform_UI
95974,301155,8,Eclipse_Platform_UI
136724,245055,5,Eclipse_Platform_UI
76506,320892,6,Eclipse_Platform_UI
88653,306561,7,Eclipse_Platform_UI
127523,261528,3,Eclipse_Platform_UI
169694,213792,8,Eclipse_Platform_UI
123496,279021,9,Eclipse_Platform_UI
131978,253521,5,Eclipse_Platform_UI
126839,256530,11,Eclipse_Platform_UI
114390,287844,9,Eclipse_Platform_UI
65711,326196,7,Eclipse_Platform_UI
65444,325482,9,Eclipse_Platform_UI
105809,296514,11,Eclipse_Platform_UI
162916,231744,8,Eclipse_Platform_UI
122053,280449,3,Eclipse_Platform_UI
123375,276522,11,Eclipse_Platform_UI
44443,340884,9,Eclipse_Platform_UI
167450,220167,1,Eclipse_Platform_UI
56973,319821,11,Eclipse_Platform_UI
147545,243372,10,Eclipse_Platform_UI
107377,290088,3,Eclipse_Platform_UI
68787,293607,1,Eclipse_Platform_UI
84314,281265,11,Eclipse_Platform_UI
90646,291975,1,Eclipse_Platform_UI
127861,268617,11,Eclipse_Platform_UI
126839,256275,11,Eclipse_Platform_UI
50151,339252,7,Eclipse_Platform_UI
94438,302328,6,Eclipse_Platform_UI
171415,211854,6,Eclipse_Platform_UI
135088,251022,8,Eclipse_Platform_UI
138824,246483,10,Eclipse_Platform_UI
60277,331755,3,Eclipse_Platform_UI
130338,251430,11,Eclipse_Platform_UI
127523,261630,6,Eclipse_Platform_UI
140697,215373,7,Eclipse_Platform_UI
34729,344556,9,Eclipse_Platform_UI
81598,317883,4,Eclipse_Platform_UI
120921,279174,9,Eclipse_Platform_UI
127861,265506,11,Eclipse_Platform_UI
150805,212109,8,Eclipse_Platform_UI
137310,248268,11,Eclipse_Platform_UI
84586,314772,10,Eclipse_Platform_UI
113557,288864,11,Eclipse_Platform_UI
127861,268464,11,Eclipse_Platform_UI
71640,301410,9,Eclipse_Platform_UI
127861,271218,11,Eclipse_Platform_UI
73027,322932,4,Eclipse_Platform_UI
55827,331959,10,Eclipse_Platform_UI
108624,291210,3,Eclipse_Platform_UI
58095,333234,11,Eclipse_Platform_UI
139511,245616,11,Eclipse_Platform_UI
105665,296259,9,Eclipse_Platform_UI
103299,282693,10,Eclipse_Platform_UI
108143,291414,11,Eclipse_Platform_UI
112490,289323,6,Eclipse_Platform_UI
160700,233682,9,Eclipse_Platform_UI
49005,339405,9,Eclipse_Platform_UI
137640,247146,11,Eclipse_Platform_UI
132101,253929,11,Eclipse_Platform_UI
