BugId,CId,position,project
178179,258672,9,Birt
160276,286161,4,Birt
154328,300594,8,Birt
147218,315486,10,Birt
180366,243678,1,Birt
152443,260406,1,Birt
148724,311763,9,Birt
173601,262242,1,Birt
177864,256275,8,Birt
180189,253317,7,Birt
187201,226746,2,Birt
183733,235110,10,Birt
150347,308142,2,Birt
147819,313752,10,Birt
183733,234600,11,Birt
188204,218535,2,Birt
44646,39321,7,Tomcat
46408,36873,7,Tomcat
49143,29580,11,Tomcat
47161,33813,9,Tomcat
38352,35190,5,Tomcat
49102,26622,11,Tomcat
46096,37281,11,Tomcat
46950,33864,9,Tomcat
50087,25959,8,Tomcat
43150,38760,7,Tomcat
45691,37638,6,Tomcat
49142,23001,2,Tomcat
49091,30549,10,Tomcat
49721,27336,9,Tomcat
47320,33609,9,Tomcat
49142,23256,4,Tomcat
47502,32079,7,Tomcat
47216,35292,9,Tomcat
47440,34986,9,Tomcat
44088,40086,8,Tomcat
49376,28458,4,Tomcat
47576,34272,6,Tomcat
49102,26673,1,Tomcat
50027,26010,7,Tomcat
49142,24021,3,Tomcat
49617,27693,9,Tomcat
49207,29019,6,Tomcat
39396,36618,4,Tomcat
50021,26367,8,Tomcat
47364,33456,11,Tomcat
48662,30957,11,Tomcat
49407,27591,8,Tomcat
45591,38097,3,Tomcat
49142,23307,1,Tomcat
48248,32385,11,Tomcat
43080,38454,11,Tomcat
49109,30345,9,Tomcat
44084,40137,4,Tomcat
49142,24327,4,Tomcat
44392,39117,2,Tomcat
49749,27234,11,Tomcat
46011,37077,8,Tomcat
50168,25602,11,Tomcat
49445,28254,1,Tomcat
49109,30192,8,Tomcat
44380,38964,11,Tomcat
43743,39780,9,Tomcat
49127,27795,8,Tomcat
43191,38556,11,Tomcat
50207,25245,10,Tomcat
49376,28356,11,Tomcat
48643,31416,3,Tomcat
46950,33915,9,Tomcat
48120,33099,9,Tomcat
49617,27744,8,Tomcat
43944,40035,1,Tomcat
49142,23562,4,Tomcat
50168,25755,11,Tomcat
48662,30906,7,Tomcat
49142,24123,1,Tomcat
49221,28713,1,Tomcat
43909,39984,7,Tomcat
48960,27999,7,Tomcat
50054,26061,6,Tomcat
42579,35445,10,Tomcat
50308,25398,11,Tomcat
49892,26826,9,Tomcat
48689,29325,4,Tomcat
48689,29427,11,Tomcat
46075,37230,6,Tomcat
49445,28203,11,Tomcat
49142,24990,1,Tomcat
48689,29121,7,Tomcat
48285,32181,2,Tomcat
49142,24429,2,Tomcat
44558,39372,5,Tomcat
49525,28101,4,Tomcat
46696,36516,3,Tomcat
49142,24378,4,Tomcat
45608,37893,11,Tomcat
49142,23103,4,Tomcat
49340,28662,6,Tomcat
43611,40239,11,Tomcat
49142,24174,1,Tomcat
42409,37128,6,Tomcat
49142,22644,1,Tomcat
48689,29478,4,Tomcat
50168,25806,11,Tomcat
49831,26877,1,Tomcat
49730,26265,5,Tomcat
49924,26724,6,Tomcat
50054,26112,6,Tomcat
48135,32895,2,Tomcat
50308,25347,4,Tomcat
48689,29529,10,Tomcat
48371,31263,11,Tomcat
49045,30396,11,Tomcat
48174,32793,7,Tomcat
49478,28050,6,Tomcat
47378,34221,8,Tomcat
96212,210528,5,SWT
34739,285804,11,SWT
130101,188139,11,SWT
59528,254439,1,SWT
99167,210069,5,SWT
99167,210171,2,SWT
134760,173145,6,SWT
105133,205326,3,SWT
82336,229755,7,SWT
34159,203388,11,SWT
90223,226083,8,SWT
105213,205785,10,SWT
35773,284580,10,SWT
72784,217515,1,SWT
97011,212721,3,SWT
108996,186915,6,SWT
66717,248829,10,SWT
55748,254337,1,SWT
146250,172992,4,SWT
46037,265506,2,SWT
113244,195840,3,SWT
57188,244341,3,SWT
134353,176919,6,SWT
85547,231948,5,SWT
87636,218535,4,SWT
91159,218178,2,SWT
28684,265200,6,SWT
150764,172023,3,SWT
77983,239139,3,SWT
63154,253062,4,SWT
24700,278613,4,SWT
74882,241332,1,SWT
97125,212160,4,SWT
62982,251736,9,SWT
32006,272952,8,SWT
68273,245667,7,SWT
55522,257805,5,SWT
118240,193953,7,SWT
68096,248319,3,SWT
82703,230724,3,SWT
33529,285141,9,SWT
123922,180183,1,SWT
129535,188649,5,SWT
123922,180897,1,SWT
83262,235875,8,SWT
131160,186711,5,SWT
90246,215679,3,SWT
86830,220014,9,SWT
63003,252348,6,SWT
58642,248880,4,SWT
70160,246534,1,SWT
63266,218637,1,SWT
93918,217311,9,SWT
145526,176154,5,SWT
85875,231795,11,SWT
55920,257958,4,SWT
123922,180540,1,SWT
99381,194157,5,SWT
83133,186354,6,SWT
43011,270861,11,SWT
78562,238680,3,SWT
40156,273717,1,SWT
100231,208896,3,SWT
72784,217566,9,SWT
33359,278103,10,SWT
37212,281112,3,SWT
99167,210273,2,SWT
96494,213996,4,SWT
94818,217107,3,SWT
73100,240516,7,SWT
124414,191658,2,SWT
102543,207315,5,SWT
37782,276573,2,SWT
87664,230061,6,SWT
117816,194055,8,SWT
85119,232713,2,SWT
85312,223737,11,SWT
93380,195993,3,SWT
79881,226236,5,SWT
33166,278919,6,SWT
74241,242250,9,SWT
67355,249135,2,SWT
94946,214965,7,SWT
55541,257295,1,SWT
54426,190383,1,SWT
54575,254541,2,SWT
87695,227511,1,SWT
105849,205530,1,SWT
87294,220473,8,SWT
32828,262548,3,SWT
87695,228582,1,SWT
134760,173553,6,SWT
123922,180387,1,SWT
110346,199869,10,SWT
67626,222258,7,SWT
137320,178755,10,SWT
56063,252858,9,SWT
65695,249594,6,SWT
133183,174522,2,SWT
90246,215628,5,SWT
9440,383214,2,JDT
20508,368016,5,JDT
50100,294066,7,JDT
47874,298197,10,JDT
44204,277644,7,JDT
77839,253164,4,JDT
53839,289272,11,JDT
41798,310182,8,JDT
79989,247962,11,JDT
29711,347616,9,JDT
85831,232764,6,JDT
28369,352869,5,JDT
19702,367200,8,JDT
46341,288711,10,JDT
36498,323493,10,JDT
45517,303909,9,JDT
46351,302532,7,JDT
40952,307989,8,JDT
66548,263160,2,JDT
81098,241128,11,JDT
36498,323085,10,JDT
60715,279939,2,JDT
61005,276063,9,JDT
78051,248676,9,JDT
67046,262344,7,JDT
47010,280500,3,JDT
58778,282591,7,JDT
30786,348534,4,JDT
56459,284529,11,JDT
37399,319617,4,JDT
49527,284478,11,JDT
53000,285039,6,JDT
18034,375411,7,JDT
72046,258111,9,JDT
29698,350931,6,JDT
33034,336345,9,JDT
43248,286926,10,JDT
46946,301665,7,JDT
56459,284631,6,JDT
38299,318087,5,JDT
28250,352257,7,JDT
51026,263772,11,JDT
27075,354144,11,JDT
64897,268413,1,JDT
29161,351849,3,JDT
63845,270045,7,JDT
66664,263058,8,JDT
40347,313803,11,JDT
73890,257193,5,JDT
83697,241179,1,JDT
63769,270708,10,JDT
77950,248931,8,JDT
17317,376992,11,JDT
38482,278154,11,JDT
62863,272595,10,JDT
23553,353277,11,JDT
18510,369597,10,JDT
85377,234498,7,JDT
74627,247044,8,JDT
81250,240057,8,JDT
88188,232968,1,JDT
37197,320331,5,JDT
32906,326400,7,JDT
57569,276267,7,JDT
9112,378675,2,JDT
72046,258060,2,JDT
32831,336192,1,JDT
26452,356235,6,JDT
60101,279072,2,JDT
23188,365874,6,JDT
16230,371841,7,JDT
17916,373779,1,JDT
49838,289527,8,JDT
25324,346188,2,JDT
9228,381735,10,JDT
48122,300084,7,JDT
53888,282489,3,JDT
88941,231234,10,JDT
17603,376074,2,JDT
81140,240516,8,JDT
31150,344556,1,JDT
32626,329205,10,JDT
28824,351441,4,JDT
34335,325584,11,JDT
66092,265251,10,JDT
66354,246942,3,JDT
40243,239088,4,JDT
28720,338640,7,JDT
82475,241893,7,JDT
63688,260865,11,JDT
45509,304419,10,JDT
23528,364242,8,JDT
63529,270657,10,JDT
44204,277491,7,JDT
23528,364446,9,JDT
48122,300237,8,JDT
27807,348993,1,JDT
88741,231591,6,JDT
32987,335325,7,JDT
77439,252807,11,JDT
29107,346392,6,Eclipse_Platform_UI
72426,320637,4,Eclipse_Platform_UI
169529,215526,4,Eclipse_Platform_UI
147530,218892,1,Eclipse_Platform_UI
137640,247197,4,Eclipse_Platform_UI
53424,337059,3,Eclipse_Platform_UI
164217,227409,3,Eclipse_Platform_UI
167893,214557,11,Eclipse_Platform_UI
59476,282336,10,Eclipse_Platform_UI
161401,232305,2,Eclipse_Platform_UI
98332,299829,6,Eclipse_Platform_UI
82743,294780,9,Eclipse_Platform_UI
89139,307428,4,Eclipse_Platform_UI
123977,279480,7,Eclipse_Platform_UI
161828,232815,6,Eclipse_Platform_UI
138404,246279,9,Eclipse_Platform_UI
77738,319311,11,Eclipse_Platform_UI
113178,274278,1,Eclipse_Platform_UI
26435,350523,2,Eclipse_Platform_UI
126779,272748,8,Eclipse_Platform_UI
73027,322881,2,Eclipse_Platform_UI
96114,301002,1,Eclipse_Platform_UI
38462,339507,8,Eclipse_Platform_UI
53565,335580,1,Eclipse_Platform_UI
123375,275706,3,Eclipse_Platform_UI
50022,337467,4,Eclipse_Platform_UI
114390,287589,7,Eclipse_Platform_UI
123375,275961,1,Eclipse_Platform_UI
169696,213996,5,Eclipse_Platform_UI
38782,343485,10,Eclipse_Platform_UI
123989,277797,7,Eclipse_Platform_UI
169697,213384,8,Eclipse_Platform_UI
147737,242760,11,Eclipse_Platform_UI
66439,325686,6,Eclipse_Platform_UI
35192,344505,8,Eclipse_Platform_UI
127861,269688,1,Eclipse_Platform_UI
129246,261426,2,Eclipse_Platform_UI
171998,212262,7,Eclipse_Platform_UI
26366,350676,3,Eclipse_Platform_UI
126839,258774,8,Eclipse_Platform_UI
162805,227766,11,Eclipse_Platform_UI
95974,301155,7,Eclipse_Platform_UI
136724,245055,8,Eclipse_Platform_UI
76506,320892,1,Eclipse_Platform_UI
88653,306561,1,Eclipse_Platform_UI
127523,261528,2,Eclipse_Platform_UI
169694,213792,10,Eclipse_Platform_UI
123496,279021,11,Eclipse_Platform_UI
131978,253521,10,Eclipse_Platform_UI
126839,256530,11,Eclipse_Platform_UI
114390,287844,7,Eclipse_Platform_UI
65711,326196,1,Eclipse_Platform_UI
65444,325482,11,Eclipse_Platform_UI
105809,296514,10,Eclipse_Platform_UI
162916,231744,7,Eclipse_Platform_UI
122053,280449,8,Eclipse_Platform_UI
123375,276522,10,Eclipse_Platform_UI
44443,340884,3,Eclipse_Platform_UI
167450,220167,6,Eclipse_Platform_UI
56973,319821,7,Eclipse_Platform_UI
147545,243372,3,Eclipse_Platform_UI
107377,290088,2,Eclipse_Platform_UI
68787,293607,1,Eclipse_Platform_UI
84314,281265,6,Eclipse_Platform_UI
90646,291975,11,Eclipse_Platform_UI
127861,268617,1,Eclipse_Platform_UI
126839,256275,11,Eclipse_Platform_UI
50151,339252,6,Eclipse_Platform_UI
94438,302328,2,Eclipse_Platform_UI
171415,211854,3,Eclipse_Platform_UI
135088,251022,1,Eclipse_Platform_UI
138824,246483,6,Eclipse_Platform_UI
60277,331755,2,Eclipse_Platform_UI
130338,251430,10,Eclipse_Platform_UI
127523,261630,9,Eclipse_Platform_UI
140697,215373,8,Eclipse_Platform_UI
34729,344556,11,Eclipse_Platform_UI
81598,317883,2,Eclipse_Platform_UI
120921,279174,9,Eclipse_Platform_UI
127861,265506,1,Eclipse_Platform_UI
150805,212109,5,Eclipse_Platform_UI
137310,248268,3,Eclipse_Platform_UI
84586,314772,7,Eclipse_Platform_UI
113557,288864,11,Eclipse_Platform_UI
127861,268464,1,Eclipse_Platform_UI
71640,301410,3,Eclipse_Platform_UI
127861,271218,5,Eclipse_Platform_UI
73027,322932,4,Eclipse_Platform_UI
55827,331959,5,Eclipse_Platform_UI
108624,291210,2,Eclipse_Platform_UI
58095,333234,5,Eclipse_Platform_UI
139511,245616,11,Eclipse_Platform_UI
105665,296259,7,Eclipse_Platform_UI
103299,282693,10,Eclipse_Platform_UI
108143,291414,5,Eclipse_Platform_UI
112490,289323,11,Eclipse_Platform_UI
160700,233682,2,Eclipse_Platform_UI
49005,339405,11,Eclipse_Platform_UI
137640,247146,6,Eclipse_Platform_UI
132101,253929,8,Eclipse_Platform_UI
